date,quarter,month,year,split,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month
2022-01-10,1,1,2022,10,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-11,1,1,2022,11,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-12,1,1,2022,12,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-13,1,1,2022,13,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-14,1,1,2022,14,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-15,1,1,2022,15,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-16,1,1,2022,16,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-17,1,1,2022,17,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-18,1,1,2022,18,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-19,1,1,2022,19,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-20,1,1,2022,20,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-21,1,1,2022,21,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-22,1,1,2022,22,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-23,1,1,2022,23,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-24,1,1,2022,24,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-25,1,1,2022,25,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-26,1,1,2022,26,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-27,1,1,2022,27,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-28,1,1,2022,28,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-29,1,1,2022,29,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-30,1,1,2022,30,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-01-31,1,1,2022,31,95.8,3316438.4980000025,6759.0,898.4000000000001,762.7,5794.0,1676.0,608.0,2702.0,20013047.53,5359301.65,13629370.45,1024375.43,190.58600117674823,41.67777098684186,44.20743961352657,47.7300259740259,53.66485074626864,8792933.5,2262779.0,176.7741935483871,185.6129032258065,268.0,661.46,986.78,53128.8,46813.01,22.0,57.83333333333334,215.258064516129,201.9354838709677,166.741935483871,16.262
2022-02-01,1,2,2022,1,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-02,1,2,2022,2,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-03,1,2,2022,3,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-04,1,2,2022,4,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-05,1,2,2022,5,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-06,1,2,2022,6,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-07,1,2,2022,7,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-08,1,2,2022,8,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-09,1,2,2022,9,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-10,1,2,2022,10,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-11,1,2,2022,11,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-12,1,2,2022,12,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-13,1,2,2022,13,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-14,1,2,2022,14,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-15,1,2,2022,15,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-16,1,2,2022,16,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-17,1,2,2022,17,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-18,1,2,2022,18,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-19,1,2,2022,19,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-20,1,2,2022,20,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-21,1,2,2022,21,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-22,1,2,2022,22,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-23,1,2,2022,23,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-24,1,2,2022,24,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-25,1,2,2022,25,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-26,1,2,2022,26,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-27,1,2,2022,27,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-02-28,1,2,2022,28,95.8,3010488.5429999977,4901.0,898.4000000000001,762.7,8991.0,2626.0,924.0,4008.0,48169977.45999999,33302733.410000004,10659125.240000002,4208118.8100000005,190.58600117674823,41.67777098684186,44.50027160493823,48.10197333333328,54.62616438356167,8792933.5,2262779.0,138.1785714285714,126.5357142857143,322.75,684.96,753.135,49240.0,46840.05,22.0,65.60714285714286,195.0,168.3928571428571,106.1071428571429,16.87571429
2022-03-01,1,3,2022,1,95.8,3298730.267999997,4629.0,898.4000000000001,762.7,10030.0,3558.0,1342.0,4590.0,445131350.46807194,71191309.73637474,64774055.41071961,307245004.02397144,190.58600117674823,41.67777098684186,44.35935754189939,47.91874999999997,54.58566563467493,8792933.5,2262779.0,150.258064516129,115.2258064516129,209.2333,614.6667,586.0333,51234.95,46527.77,22.0,58.93548387096774,204.7741935483871,187.9677419354839,90.5483870967742,13.21645161
2022-03-02,1,3,2022,2,95.8,3298730.267999997,4629.0,898.4000000000001,762.7,10030.0,3558.0,1342.0,4590.0,445131350.46807194,71191309.73637474,64774055.41071961,307245004.02397144,190.58600117674823,41.67777098684186,44.35935754189939,47.91874999999997,54.58566563467493,8792933.5,2262779.0,150.258064516129,115.2258064516129,209.2333,614.6667,586.0333,51234.95,46527.77,22.0,58.93548387096774,204.7741935483871,187.9677419354839,90.5483870967742,13.21645161
2022-03-03,1,3,2022,3,95.8,3298730.267999997,4629.0,898.4000000000001,762.7,10030.0,3558.0,1342.0,4590.0,445131350.46807194,71191309.73637474,64774055.41071961,307245004.02397144,190.58600117674823,41.67777098684186,44.35935754189939,47.91874999999997,54.58566563467493,8792933.5,2262779.0,150.258064516129,115.2258064516129,209.2333,614.6667,586.0333,51234.95,46527.77,22.0,58.93548387096774,204.7741935483871,187.9677419354839,90.5483870967742,13.21645161
2022-03-04,1,3,2022,4,95.8,3298730.267999997,4629.0,898.4000000000001,762.7,10030.0,3558.0,1342.0,4590.0,445131350.46807194,71191309.73637474,64774055.41071961,307245004.02397144,190.58600117674823,41.67777098684186,44.35935754189939,47.91874999999997,54.58566563467493,8792933.5,2262779.0,150.258064516129,115.2258064516129,209.2333,614.6667,586.0333,51234.95,46527.77,22.0,58.93548387096774,204.7741935483871,187.9677419354839,90.5483870967742,13.21645161
2022-03-05,1,3,2022,5,95.8,3298730.267999997,4629.0,898.4000000000001,762.7,10030.0,3558.0,1342.0,4590.0,445131350.46807194,71191309.73637474,64774055.41071961,307245004.02397144,190.58600117674823,41.67777098684186,44.35935754189939,47.91874999999997,54.58566563467493,8792933.5,2262779.0,150.258064516129,115.2258064516129,209.2333,614.6667,586.0333,51234.95,46527.77,22.0,58.93548387096774,204.7741935483871,187.9677419354839,90.5483870967742,13.21645161
2022-03-06,1,3,2022,6,95.8,3298730.267999997,4629.0,898.4000000000001,762.7,10030.0,3558.0,1342.0,4590.0,445131350.46807194,71191309.73637474,64774055.41071961,307245004.02397144,190.58600117674823,41.67777098684186,44.35935754189939,47.91874999999997,54.58566563467493,8792933.5,2262779.0,150.258064516129,115.2258064516129,209.2333,614.6667,586.0333,51234.95,46527.77,22.0,58.93548387096774,204.7741935483871,187.9677419354839,90.5483870967742,13.21645161
2022-03-07,1,3,2022,7,95.8,3298730.267999997,4629.0,898.4000000000001,762.7,10030.0,3558.0,1342.0,4590.0,445131350.46807194,71191309.73637474,64774055.41071961,307245004.02397144,190.58600117674823,41.67777098684186,44.35935754189939,47.91874999999997,54.58566563467493,8792933.5,2262779.0,150.258064516129,115.2258064516129,209.2333,614.6667,586.0333,51234.95,46527.77,22.0,58.93548387096774,204.7741935483871,187.9677419354839,90.5483870967742,13.21645161
2022-03-08,1,3,2022,8,95.8,3298730.267999997,4629.0,898.4000000000001,762.7,10030.0,3558.0,1342.0,4590.0,445131350.46807194,71191309.73637474,64774055.41071961,307245004.02397144,190.58600117674823,41.67777098684186,44.35935754189939,47.91874999999997,54.58566563467493,8792933.5,2262779.0,150.258064516129,115.2258064516129,209.2333,614.6667,586.0333,51234.95,46527.77,22.0,58.93548387096774,204.7741935483871,187.9677419354839,90.5483870967742,13.21645161
