date,quarter,month,year,split,Полный_плановый_объем_потребления_электроэнергии_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Кол-во_выпущенных_специалистов_сварочного_производства_и_сварщиков_year
2018-02-01,1,2,2018,1,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-02,1,2,2018,2,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-03,1,2,2018,3,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-04,1,2,2018,4,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-05,1,2,2018,5,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-06,1,2,2018,6,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-07,1,2,2018,7,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-08,1,2,2018,8,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-09,1,2,2018,9,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-10,1,2,2018,10,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-11,1,2,2018,11,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-12,1,2,2018,12,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-13,1,2,2018,13,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-14,1,2,2018,14,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-15,1,2,2018,15,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-16,1,2,2018,16,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-17,1,2,2018,17,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-18,1,2,2018,18,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-19,1,2,2018,19,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-20,1,2,2018,20,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-21,1,2,2018,21,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-22,1,2,2018,22,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-23,1,2,2018,23,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-24,1,2,2018,24,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-25,1,2,2018,25,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-26,1,2,2018,26,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-27,1,2,2018,27,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-02-28,1,2,2018,28,1556761.5010790739,682.3,621.9,3790.0,26878.79411764706,1276.0,687.0,2223.0,399092221.33,6087349.25,377612400.24,15328871.61,402.107958782148,148.93217476560142,39.29028614457867,42.51658119658124,40.13608033240973,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-01,1,3,2018,1,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-02,1,3,2018,2,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-03,1,3,2018,3,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-04,1,3,2018,4,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-05,1,3,2018,5,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-06,1,3,2018,6,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-07,1,3,2018,7,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-08,1,3,2018,8,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-09,1,3,2018,9,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-10,1,3,2018,10,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-11,1,3,2018,11,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-12,1,3,2018,12,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-13,1,3,2018,13,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-14,1,3,2018,14,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-15,1,3,2018,15,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-16,1,3,2018,16,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-17,1,3,2018,17,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-18,1,3,2018,18,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-19,1,3,2018,19,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-20,1,3,2018,20,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-21,1,3,2018,21,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-22,1,3,2018,22,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-23,1,3,2018,23,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-24,1,3,2018,24,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-25,1,3,2018,25,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-26,1,3,2018,26,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-27,1,3,2018,27,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-28,1,3,2018,28,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-29,1,3,2018,29,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-30,1,3,2018,30,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-03-31,1,3,2018,31,1556761.5010790739,682.3,621.9,4962.0,26878.79411764706,1666.0,909.0,2823.0,178921840.05999994,17679983.840000004,145406797.06000006,15725348.160000004,402.107958782148,148.93217476560142,39.30683890577541,42.54112627986358,39.5871951219507,16430294.5,5947027.0,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-04-01,2,4,2018,1,1556761.5010790739,917.7,816.9,5345.0,26878.79411764706,1676.0,870.0,2924.0,363507532.7700001,31218587.9,282806507.91,49246037.95999999,349.0754731546118,128.70493789823337,39.59046964490263,42.61424597364581,40.01033369214223,14918656.2,5391345.300000001,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
2018-04-02,2,4,2018,2,1556761.5010790739,917.7,816.9,5345.0,26878.79411764706,1676.0,870.0,2924.0,363507532.7700001,31218587.9,282806507.91,49246037.95999999,349.0754731546118,128.70493789823337,39.59046964490263,42.61424597364581,40.01033369214223,14918656.2,5391345.300000001,133.2885959327237,106.04646358965182,8393.39981245722,107959.51228099175,71.77347273723343,133.86134389673379,134.04251574853083,90.2426495573536,17.210063792210605,773.0
