date,quarter,month,year,split,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_95_бензин_розничные_цены_month,Цена_на_92_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_коммерческих_торговые_площади_quarter,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month,Кол-во_выпущенных_специалистов_сварочного_производства_и_сварщиков_year
2021-12-10,4,12,2021,10,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-11,4,12,2021,11,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-12,4,12,2021,12,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-13,4,12,2021,13,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-14,4,12,2021,14,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-15,4,12,2021,15,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-16,4,12,2021,16,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-17,4,12,2021,17,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-18,4,12,2021,18,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-19,4,12,2021,19,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-20,4,12,2021,20,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-21,4,12,2021,21,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-22,4,12,2021,22,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-23,4,12,2021,23,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
2021-12-24,4,12,2021,24,7.100000000000003,2579566.8209999977,37821.0,1710.7951465201463,63231.0,1743.0,5637.0,1396043960.87,356798690.0999999,734986221.4200001,303897181.87,735.7638812746994,332.56993265481793,52.30499999999999,48.025,50.2725,36460166.0,16419809.0,248.67741935483872,129.09677419354838,273.21,859.49,732.52,31613.67,118047.72,160869.37,94.3,78.62069,195.7741935483871,196.25806451612905,109.5483870967742,16.90903226,594.0
